,state,population,medIncome,medFamInc,perCapInc,NumUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,ViolentCrimesPerPop,CrimeCategory
1622,55,0.01,0.69,0.7,0.75,0.0,0.04,0.04,1.0,0.05,0.64,0.01,Low
1623,12,0.03,0.26,0.25,0.23,0.03,0.27,0.41,0.2,0.33,0.7,0.5,High
1624,48,0.0,0.26,0.28,0.27,0.01,0.32,0.39,0.21,0.3,0.69,0.32,Medium
1625,8,0.74,0.22,0.27,0.36,0.72,0.26,0.35,0.47,0.42,0.53,0.43,High
1626,9,0.11,0.31,0.32,0.33,0.08,0.53,0.62,0.26,0.51,0.47,0.3,Medium
1627,34,0.02,0.87,0.88,0.74,0.0,0.1,0.12,0.79,0.16,0.72,0.02,Low
1628,6,0.01,0.35,0.32,0.21,0.02,0.79,0.65,0.17,0.75,0.52,0.38,Medium
1629,23,0.0,0.27,0.41,0.17,0.01,0.15,0.17,0.84,0.28,0.22,0.01,Low
1630,55,0.0,0.19,0.25,0.2,0.01,0.54,0.44,0.19,0.43,0.37,0.02,Low
1631,53,0.02,0.82,0.84,0.91,0.0,0.02,0.02,1.0,0.15,0.5,0.04,Low
1632,4,0.45,0.31,0.32,0.29,0.25,0.17,0.24,0.33,0.29,0.55,0.3,Medium
1633,36,0.51,0.11,0.15,0.18,0.74,0.43,0.57,0.24,0.8,0.27,0.8,High
1634,34,0.02,0.57,0.59,0.55,0.0,0.16,0.26,0.43,0.24,0.58,0.03,Low
1635,25,0.01,0.49,0.49,0.41,0.0,0.17,0.25,0.39,0.24,0.52,0.11,Low
1636,1,0.05,0.13,0.15,0.19,0.08,0.55,0.68,0.15,0.55,0.18,0.9,High
1637,9,0.05,0.43,0.45,0.43,0.02,0.36,0.39,0.42,0.24,0.63,0.09,Low
1638,12,0.0,0.37,0.39,0.6,0.01,0.16,0.25,0.4,0.2,0.0,0.17,Low
1639,49,0.0,0.36,0.34,0.3,0.01,0.09,0.2,0.4,0.26,0.53,0.07,Low
1640,9,0.21,0.28,0.28,0.27,0.21,0.62,0.69,0.18,0.72,0.41,0.79,High
1641,48,0.05,0.24,0.25,0.23,0.06,0.39,0.49,0.14,0.53,0.42,0.28,Medium
1642,34,0.01,1.0,0.98,0.96,0.0,0.15,0.15,0.75,0.07,0.55,0.02,Low
1643,33,0.11,0.48,0.48,0.44,0.05,0.22,0.28,0.46,0.37,0.69,0.03,Low
1644,21,0.02,0.22,0.19,0.2,0.02,0.19,0.28,0.2,0.66,0.55,0.15,Low
1645,50,0.05,0.23,0.33,0.3,0.06,0.28,0.29,0.56,0.39,0.51,0.07,Low
1646,25,0.01,0.45,0.47,0.38,0.01,0.17,0.27,0.41,0.16,0.56,0.08,Low
1647,48,0.03,0.18,0.21,0.25,0.06,0.47,0.54,0.29,0.39,0.37,0.33,Medium
1648,42,0.01,0.23,0.29,0.35,0.01,0.28,0.34,0.37,0.21,0.34,0.05,Low
1649,34,0.01,0.33,0.34,0.33,0.01,0.19,0.36,0.25,0.38,0.73,0.25,Low
1650,34,0.04,0.52,0.54,0.44,0.01,0.27,0.35,0.41,0.19,0.52,0.09,Low
1651,48,0.01,0.34,0.35,0.27,0.01,0.25,0.33,0.22,0.3,0.58,0.23,Low
1652,33,0.01,0.5,0.48,0.34,0.0,0.23,0.3,0.32,0.34,0.59,0.06,Low
1653,34,0.0,0.29,0.32,0.24,0.01,0.44,0.64,0.08,0.36,0.45,0.07,Low
1654,18,0.0,0.3,0.35,0.38,0.01,0.17,0.23,0.27,0.1,0.6,0.08,Low
1655,6,0.08,0.16,0.17,0.2,0.07,0.21,0.41,0.16,0.45,0.32,0.42,High
1656,55,0.01,0.81,0.76,0.76,0.0,0.12,0.1,0.8,0.12,0.62,0.0,Low
1657,40,0.02,0.39,0.37,0.28,0.01,0.19,0.25,0.3,0.28,0.72,0.05,Low
1658,55,0.02,0.34,0.34,0.29,0.01,0.26,0.35,0.22,0.26,0.54,0.05,Low
1659,6,0.04,0.86,0.81,0.69,0.0,0.03,0.05,0.7,0.11,0.87,0.03,Low
1660,34,0.03,0.7,0.67,0.58,0.01,0.14,0.15,0.65,0.17,0.81,0.06,Low
1661,24,0.04,0.39,0.4,0.45,0.04,0.23,0.33,0.53,0.32,0.66,0.59,High
1662,22,0.01,0.05,0.04,0.07,0.05,0.59,0.57,0.35,1.0,0.17,0.33,Medium
1663,25,0.05,0.36,0.39,0.42,0.02,0.09,0.17,0.45,0.46,0.4,0.75,High
1664,21,0.01,0.16,0.21,0.23,0.03,0.64,0.57,0.23,0.61,0.28,0.43,High
1665,5,0.0,0.09,0.17,0.13,0.02,0.44,0.48,0.48,0.34,0.32,0.02,Low
1666,28,0.0,0.48,0.48,0.36,0.01,0.16,0.23,0.55,0.17,0.64,0.09,Low
1667,42,0.0,0.81,0.82,0.86,0.0,0.08,0.13,0.66,0.11,0.5,0.03,Low
1668,55,0.06,0.47,0.5,0.48,0.01,0.15,0.17,0.63,0.07,0.51,0.07,Low
1669,6,0.1,0.35,0.28,0.13,0.1,0.94,0.88,0.14,0.55,0.47,0.25,Low
1670,12,0.06,0.25,0.27,0.34,0.05,0.18,0.35,0.3,0.33,0.42,0.48,High
1671,40,0.01,0.07,0.14,0.18,0.03,0.44,0.51,0.37,0.55,0.28,0.22,Low
1672,42,0.03,0.34,0.33,0.28,0.01,0.21,0.28,0.25,0.39,0.4,0.04,Low
1673,19,0.02,0.26,0.31,0.28,0.02,0.26,0.32,0.27,0.24,0.49,0.16,Low
1674,37,0.02,0.21,0.16,0.14,0.02,0.08,0.14,0.19,0.32,0.83,0.11,Low
1675,25,0.01,0.67,0.61,0.42,0.0,0.15,0.27,0.32,0.37,0.69,0.18,Low
1676,34,0.0,0.47,0.46,0.35,0.01,0.36,0.45,0.34,0.41,0.58,0.28,Medium
1677,5,0.02,0.12,0.17,0.16,0.05,0.46,0.57,0.18,0.46,0.32,0.57,High
1678,37,0.0,0.08,0.09,0.14,0.03,0.66,0.71,0.23,0.86,0.21,0.39,Medium
1679,36,0.01,0.96,1.0,1.0,0.0,0.09,0.15,0.84,0.1,0.52,0.01,Low
1680,8,0.03,0.38,0.37,0.29,0.01,0.12,0.28,0.21,0.31,0.7,0.14,Low
1681,32,0.0,0.37,0.39,0.41,0.01,0.13,0.28,0.35,0.26,0.28,0.12,Low
1682,37,0.0,0.03,0.3,0.12,0.03,0.32,0.36,0.71,0.5,0.19,0.06,Low
1683,6,0.07,0.78,0.69,0.47,0.02,0.12,0.16,0.6,0.18,0.66,0.37,Medium
1684,18,0.04,0.13,0.16,0.13,0.08,0.71,0.75,0.08,1.0,0.17,1.0,High
1685,41,0.04,0.35,0.34,0.26,0.03,0.27,0.3,0.3,0.22,0.66,0.09,Low
1686,19,0.14,0.24,0.28,0.25,0.13,0.24,0.36,0.31,0.4,0.5,0.65,High
1687,34,0.01,0.85,0.81,0.67,0.0,0.06,0.09,0.7,0.2,0.65,0.02,Low
1688,48,0.02,0.64,0.61,0.52,0.01,0.06,0.1,0.56,0.19,0.75,0.08,Low
1689,48,0.0,0.24,0.21,0.24,0.01,0.12,0.19,0.43,0.24,0.66,0.34,Medium
1690,53,0.0,0.15,0.13,0.1,0.03,1.0,0.95,0.15,1.0,0.28,0.39,Medium
1691,48,0.01,0.14,0.12,0.1,0.04,0.84,0.7,0.18,0.84,0.3,0.29,Medium
1692,5,0.0,0.11,0.16,0.17,0.02,0.45,0.54,0.27,0.43,0.36,0.2,Low
1693,6,0.0,0.55,0.52,0.47,0.0,0.09,0.19,0.43,0.23,0.68,0.13,Low
1694,39,0.04,0.65,0.62,0.52,0.01,0.08,0.16,0.49,0.18,0.7,0.02,Low
1695,48,0.4,0.39,0.41,0.38,0.19,0.12,0.19,0.48,0.29,0.78,0.32,Medium
1696,25,0.01,0.53,0.6,0.54,0.0,0.13,0.14,0.65,0.24,0.64,0.13,Low
1697,44,0.02,0.41,0.41,0.31,0.01,0.15,0.23,0.63,0.31,0.44,0.04,Low
1698,12,0.22,0.26,0.3,0.5,0.23,0.31,0.44,0.34,0.42,0.43,0.59,High
1699,6,0.03,0.48,0.45,0.31,0.04,0.55,0.55,0.25,0.51,0.6,0.33,Medium
1700,48,0.02,0.26,0.27,0.31,0.03,0.46,0.54,0.29,0.35,0.47,0.5,High
1701,51,0.01,0.38,0.4,0.36,0.01,0.3,0.37,0.26,0.2,0.53,0.1,Low
1702,48,0.12,0.56,0.55,0.48,0.03,0.14,0.15,0.61,0.2,0.89,0.09,Low
1703,48,0.02,0.18,0.2,0.2,0.04,0.35,0.5,0.27,0.54,0.25,0.52,High
1704,9,0.06,0.54,0.51,0.4,0.01,0.22,0.36,0.27,0.21,0.64,0.04,Low
1705,34,0.0,0.71,0.69,0.54,0.0,0.23,0.23,0.46,0.18,0.65,0.05,Low
1706,51,0.01,0.24,0.26,0.24,0.01,0.56,0.55,0.26,0.21,0.6,0.05,Low
1707,51,0.07,0.24,0.26,0.23,0.08,0.61,0.63,0.18,0.45,0.42,0.38,Medium
1708,9,0.01,0.46,0.48,0.54,0.01,0.27,0.33,0.42,0.29,0.56,0.02,Low
1709,6,0.03,0.45,0.45,0.38,0.01,0.21,0.28,0.34,0.26,0.51,0.22,Low
1710,48,0.18,0.11,0.09,0.06,0.41,1.0,0.91,0.17,0.77,0.27,0.28,Medium
1711,32,0.2,0.28,0.33,0.38,0.14,0.18,0.3,0.35,0.33,0.65,0.28,Medium
1712,34,0.04,0.57,0.69,0.92,0.02,0.28,0.24,0.69,0.27,0.47,0.18,Low
1713,39,0.0,0.69,0.69,0.7,0.0,0.08,0.14,0.68,0.19,0.45,0.02,Low
1714,6,0.03,0.51,0.61,0.68,0.01,0.16,0.18,0.54,0.12,0.59,0.11,Low
1715,29,0.01,0.32,0.31,0.23,0.01,0.18,0.32,0.17,0.33,0.73,0.08,Low
1716,51,0.62,0.41,0.37,0.35,0.2,0.1,0.19,0.41,0.2,0.76,0.12,Low
1717,21,0.01,0.19,0.24,0.27,0.02,0.48,0.44,0.31,0.39,0.43,0.19,Low
1718,37,0.0,0.16,0.21,0.22,0.02,0.63,0.68,0.23,0.38,0.33,0.21,Low
1719,45,0.01,0.25,0.28,0.27,0.01,0.58,0.63,0.25,0.31,0.53,0.23,Low
1720,13,0.05,0.3,0.29,0.25,0.05,0.22,0.32,0.22,0.33,0.6,0.11,Low
1721,12,0.43,0.18,0.2,0.28,0.48,0.39,0.51,0.29,0.41,0.46,1.0,High
1722,33,0.02,0.33,0.36,0.35,0.02,0.23,0.28,0.39,0.34,0.64,0.04,Low
1723,29,0.03,0.42,0.44,0.43,0.01,0.14,0.19,0.36,0.14,0.68,0.11,Low
1724,6,0.14,0.47,0.46,0.47,0.08,0.25,0.27,0.44,0.22,0.78,0.19,Low
1725,42,0.01,0.36,0.34,0.29,0.0,0.26,0.29,0.33,0.35,0.47,0.04,Low
1726,48,0.01,0.14,0.16,0.13,0.04,0.91,0.8,0.19,0.58,0.33,0.32,Medium
1727,5,0.08,0.2,0.24,0.25,0.09,0.34,0.46,0.27,0.32,0.43,0.42,High
1728,47,0.06,0.24,0.32,0.27,0.06,0.36,0.39,0.43,0.36,0.56,0.33,Medium
1729,48,0.0,0.2,0.21,0.18,0.02,0.52,0.63,0.16,0.51,0.35,0.31,Medium
1730,56,0.01,0.39,0.4,0.29,0.01,0.08,0.17,0.28,0.31,0.74,0.15,Low
1731,12,0.0,0.33,0.32,0.29,0.01,0.17,0.23,0.35,0.35,0.6,0.08,Low
1732,48,0.01,0.23,0.27,0.23,0.04,0.54,0.51,0.23,0.51,0.4,0.24,Low
1733,39,0.0,0.22,0.25,0.22,0.01,0.22,0.45,0.14,0.51,0.47,0.11,Low
1734,25,0.02,0.62,0.61,0.49,0.01,0.04,0.09,0.53,0.41,0.69,0.07,Low
1735,33,0.0,0.34,0.4,0.34,0.01,0.2,0.29,0.43,0.14,0.67,0.06,Low
1736,53,0.03,0.48,0.51,0.54,0.01,0.07,0.14,0.5,0.15,0.61,0.08,Low
1737,42,0.0,0.49,0.45,0.36,0.01,0.19,0.27,0.36,0.13,0.58,0.19,Low
1738,34,0.01,0.35,0.4,0.36,0.01,0.21,0.29,0.42,0.18,0.6,0.17,Low
1739,8,0.1,0.41,0.41,0.35,0.04,0.1,0.18,0.38,0.22,0.83,0.13,Low
1740,9,0.02,0.81,0.76,0.61,0.0,0.11,0.17,0.65,0.26,0.63,0.01,Low
1741,51,0.01,0.47,0.45,0.43,0.01,0.26,0.28,0.46,0.06,0.84,0.06,Low
1742,6,0.27,0.37,0.38,0.44,0.23,0.4,0.39,0.46,0.44,0.46,0.15,Low
1743,27,0.0,0.43,0.41,0.34,0.0,0.28,0.3,0.18,0.26,0.72,0.11,Low
1744,38,0.1,0.23,0.3,0.29,0.09,0.19,0.17,0.49,0.22,0.65,0.05,Low
1745,55,0.01,0.57,0.5,0.37,0.0,0.13,0.21,0.28,0.13,0.77,0.01,Low
1746,29,0.0,0.8,0.98,1.0,0.0,0.11,0.1,0.92,0.04,0.51,0.06,Low
1747,6,0.14,0.44,0.4,0.33,0.08,0.2,0.33,0.25,0.44,0.49,0.5,High
1748,25,0.0,0.47,0.48,0.37,0.0,0.22,0.36,0.29,0.33,0.63,0.13,Low
1749,12,0.05,0.17,0.19,0.26,0.07,0.36,0.49,0.26,0.45,0.29,0.67,High
1750,40,0.01,0.09,0.12,0.16,0.02,0.4,0.5,0.21,0.6,0.19,0.17,Low
1751,51,0.26,0.26,0.26,0.26,0.21,0.23,0.35,0.29,0.36,0.59,0.35,Medium
1752,34,0.02,0.76,0.75,0.7,0.01,0.18,0.19,0.79,0.17,0.65,0.19,Low
1753,12,0.08,0.24,0.26,0.28,0.07,0.21,0.35,0.29,0.39,0.41,0.6,High
1754,45,0.02,0.22,0.23,0.33,0.02,0.13,0.26,0.34,0.22,0.7,0.6,High
1755,56,0.0,0.47,0.43,0.26,0.01,0.14,0.28,0.24,0.31,0.58,0.06,Low
1756,12,0.01,0.25,0.32,0.52,0.01,0.19,0.32,0.37,0.45,0.15,0.27,Medium
1757,25,0.0,0.54,0.52,0.42,0.0,0.13,0.19,0.49,0.32,0.71,0.09,Low
1758,42,0.0,0.26,0.28,0.26,0.01,0.3,0.36,0.28,0.35,0.16,0.22,Low
1759,6,0.12,0.34,0.34,0.32,0.13,0.32,0.4,0.35,0.63,0.43,1.0,High
1760,42,0.01,0.67,0.72,0.58,0.0,0.16,0.22,0.58,0.08,0.39,0.12,Low
1761,42,0.01,0.33,0.35,0.33,0.01,0.28,0.34,0.28,0.3,0.31,0.02,Low
1762,42,0.0,0.38,0.36,0.3,0.0,0.15,0.3,0.29,0.26,0.48,0.03,Low
1763,21,0.02,0.45,0.45,0.42,0.01,0.15,0.23,0.44,0.12,0.76,0.16,Low
1764,29,0.05,0.13,0.17,0.21,0.06,0.37,0.47,0.25,0.36,0.4,0.22,Low
1765,9,0.03,0.48,0.5,0.47,0.01,0.25,0.31,0.41,0.17,0.74,0.08,Low
1766,25,0.03,0.92,0.92,0.88,0.01,0.07,0.07,0.97,0.17,0.57,0.01,Low
1767,6,0.15,0.3,0.45,0.47,0.15,0.14,0.14,0.97,0.33,0.51,0.67,High
1768,49,0.01,0.3,0.27,0.12,0.01,0.23,0.27,0.31,0.37,0.49,0.08,Low
1769,6,0.02,0.39,0.38,0.33,0.02,0.11,0.22,0.32,0.21,0.62,0.14,Low
1770,48,0.04,0.07,0.04,0.01,0.13,1.0,1.0,0.12,1.0,0.07,0.36,Medium
1771,39,0.0,0.26,0.26,0.25,0.01,0.37,0.43,0.25,0.05,0.57,0.16,Low
1772,39,0.01,0.15,0.19,0.22,0.02,0.35,0.42,0.31,0.43,0.35,0.09,Low
1773,12,0.06,0.22,0.21,0.28,0.07,0.39,0.53,0.28,0.54,0.51,0.75,High
1774,40,0.0,0.05,0.1,0.14,0.03,0.49,0.54,0.38,0.71,0.22,0.15,Low
1775,12,0.01,0.14,0.15,0.22,0.03,0.42,0.59,0.2,0.5,0.24,0.83,High
1776,18,0.0,0.54,0.48,0.38,0.0,0.21,0.24,0.23,0.16,0.67,0.03,Low
1777,51,0.4,0.2,0.19,0.22,0.4,0.3,0.47,0.26,0.37,0.56,0.47,High
1778,6,0.14,0.44,0.39,0.22,0.08,0.56,0.62,0.14,0.41,0.49,0.48,High
1779,42,0.01,0.32,0.38,0.27,0.02,0.22,0.32,0.51,0.34,0.56,0.19,Low
1780,34,0.09,0.45,0.45,0.39,0.02,0.19,0.34,0.25,0.33,0.46,0.05,Low
1781,53,0.0,0.05,0.16,0.11,0.03,0.17,0.28,0.48,0.53,0.29,0.08,Low
1782,9,0.05,0.51,0.52,0.45,0.01,0.28,0.33,0.35,0.24,0.64,0.04,Low
1783,22,0.02,0.1,0.2,0.15,0.05,0.3,0.36,0.55,0.73,0.19,0.53,High
1784,48,0.04,0.66,0.6,0.47,0.01,0.1,0.11,0.65,0.16,0.81,0.09,Low
1785,39,0.03,0.51,0.49,0.39,0.01,0.18,0.28,0.39,0.13,0.7,0.06,Low
1786,9,0.03,0.53,0.58,0.59,0.01,0.32,0.33,0.45,0.17,0.45,0.09,Low
1787,49,0.0,0.12,0.15,0.17,0.01,0.22,0.47,0.13,0.51,0.55,0.25,Low
1788,34,0.03,0.32,0.34,0.29,0.03,0.38,0.52,0.17,0.4,0.49,0.39,Medium
1789,6,0.2,0.39,0.39,0.5,0.17,0.39,0.38,0.59,0.39,0.51,0.53,High
1790,37,0.1,0.22,0.25,0.28,0.08,0.44,0.55,0.28,0.31,0.57,0.52,High
1791,47,0.03,0.59,0.52,0.37,0.0,0.06,0.13,0.37,0.08,0.78,0.08,Low
1792,34,0.0,0.36,0.36,0.3,0.01,0.32,0.47,0.27,0.44,0.46,0.6,High
1793,9,0.04,0.63,0.61,0.52,0.01,0.23,0.28,0.38,0.24,0.64,0.02,Low
1794,6,0.07,0.93,0.85,0.71,0.01,0.06,0.09,0.6,0.11,0.81,0.06,Low
1795,53,0.12,0.53,0.59,0.64,0.04,0.06,0.07,0.75,0.13,0.69,0.09,Low
1796,12,0.0,0.22,0.22,0.26,0.01,0.27,0.44,0.17,0.37,0.36,0.19,Low
1797,25,0.01,0.37,0.36,0.34,0.01,0.13,0.21,0.35,0.38,0.46,0.16,Low
1798,48,0.01,0.56,0.58,0.66,0.0,0.09,0.1,0.8,0.11,0.69,0.14,Low
1799,6,0.05,0.12,0.21,0.18,0.11,0.17,0.23,0.51,0.61,0.36,0.19,Low
1800,39,0.01,0.17,0.19,0.21,0.02,0.38,0.53,0.15,0.64,0.31,0.07,Low
1801,45,0.08,0.2,0.25,0.33,0.09,0.38,0.47,0.47,0.34,0.49,0.72,High
1802,42,0.0,0.44,0.41,0.34,0.01,0.27,0.36,0.32,0.09,0.74,0.07,Low
1803,39,0.02,0.07,0.11,0.18,0.06,0.58,0.63,0.17,0.79,0.04,0.27,Medium
1804,33,0.0,0.4,0.42,0.46,0.01,0.22,0.22,0.52,0.35,0.6,0.03,Low
1805,19,0.03,0.21,0.26,0.24,0.02,0.26,0.34,0.25,0.21,0.51,0.45,High
1806,53,0.03,0.31,0.32,0.3,0.02,0.13,0.22,0.29,0.25,0.66,0.15,Low
1807,25,0.01,0.58,0.55,0.39,0.0,0.08,0.2,0.34,0.46,0.71,0.13,Low
1808,29,0.05,0.34,0.37,0.42,0.05,0.18,0.27,0.67,0.4,0.57,0.26,Medium
1809,48,0.0,0.24,0.24,0.22,0.01,0.29,0.4,0.2,0.52,0.46,0.06,Low
1810,34,0.05,0.27,0.28,0.21,0.07,0.55,0.6,0.37,0.59,0.41,0.62,High
1811,18,0.04,0.2,0.2,0.23,0.05,0.47,0.55,0.19,0.44,0.42,0.53,High
1812,34,0.02,0.36,0.4,0.36,0.01,0.59,0.59,0.23,0.45,0.51,0.09,Low
1813,48,0.02,0.23,0.24,0.17,0.04,0.81,0.73,0.13,0.38,0.56,0.49,High
1814,29,0.01,0.13,0.22,0.15,0.03,0.24,0.26,0.57,0.53,0.3,0.09,Low
1815,36,0.03,0.18,0.18,0.16,0.06,0.64,0.75,0.17,0.81,0.37,0.64,High
1816,9,0.01,1.0,1.0,1.0,0.0,0.06,0.08,0.98,0.15,0.54,0.01,Low
1817,37,0.07,0.15,0.2,0.24,0.11,0.33,0.46,0.32,0.38,0.41,0.5,High
1818,9,0.0,0.65,0.58,0.49,0.0,0.13,0.25,0.4,0.12,0.74,0.02,Low
1819,6,0.05,0.33,0.34,0.3,0.03,0.37,0.41,0.26,0.51,0.55,0.24,Low
1820,53,0.01,0.34,0.36,0.4,0.01,0.13,0.22,0.31,0.23,0.54,0.23,Low
1821,6,0.02,0.46,0.5,0.57,0.01,0.12,0.16,0.76,0.18,0.44,0.38,Medium
1822,28,0.06,0.11,0.14,0.13,0.13,0.64,0.68,0.24,0.87,0.28,0.23,Low
1823,29,0.0,0.15,0.19,0.18,0.02,0.51,0.55,0.21,0.56,0.34,0.41,High
1824,25,0.02,0.69,0.75,0.88,0.01,0.04,0.04,0.88,0.16,0.66,0.05,Low
1825,29,0.21,0.16,0.2,0.23,0.21,0.3,0.39,0.32,0.34,0.44,0.18,Low
1826,34,0.0,0.61,0.59,0.49,0.0,0.24,0.34,0.37,0.18,0.66,0.02,Low
1827,1,0.05,0.55,0.58,0.58,0.01,0.03,0.07,0.75,0.09,0.7,0.09,Low
1828,6,0.16,0.74,0.75,0.69,0.06,0.04,0.05,0.87,0.16,0.73,0.05,Low
1829,49,0.02,0.25,0.22,0.12,0.03,0.12,0.21,0.18,0.4,0.48,0.07,Low
1830,48,0.0,0.24,0.23,0.18,0.01,0.63,0.68,0.14,0.45,0.39,0.07,Low
1831,12,0.01,0.14,0.17,0.19,0.03,0.3,0.47,0.29,0.48,0.15,0.81,High
1832,34,0.0,0.81,0.74,0.6,0.0,0.21,0.25,0.56,0.13,0.63,0.04,Low
1833,38,0.0,0.3,0.29,0.21,0.01,0.25,0.23,0.23,0.22,0.86,0.02,Low
1834,25,0.0,0.51,0.49,0.42,0.01,0.22,0.29,0.39,0.38,0.6,0.15,Low
1835,34,0.21,0.25,0.24,0.18,0.23,0.78,0.8,0.12,0.76,0.46,0.65,High
1836,13,0.01,0.1,0.11,0.13,0.04,0.52,0.66,0.15,0.63,0.3,0.86,High
1837,40,0.01,0.2,0.23,0.23,0.02,0.38,0.51,0.18,0.34,0.4,0.12,Low
1838,40,0.7,0.23,0.26,0.29,0.63,0.24,0.37,0.34,0.45,0.52,0.57,High
1839,9,0.06,0.41,0.43,0.39,0.02,0.34,0.45,0.2,0.31,0.6,0.16,Low
1840,18,0.08,0.19,0.22,0.24,0.09,0.34,0.5,0.18,0.53,0.39,0.18,Low
1841,28,0.05,0.16,0.17,0.21,0.07,0.3,0.43,0.28,0.5,0.34,0.16,Low
1842,13,0.01,0.14,0.17,0.21,0.04,0.55,0.61,0.29,0.41,0.37,0.24,Low
1843,22,0.07,0.24,0.23,0.21,0.07,0.19,0.31,0.24,0.46,0.54,0.44,High
1844,34,0.05,0.78,0.74,0.66,0.01,0.14,0.18,0.67,0.2,0.68,0.06,Low
1845,34,0.02,0.44,0.43,0.33,0.01,0.27,0.46,0.19,0.29,0.56,0.16,Low
1846,48,0.01,0.51,0.5,0.42,0.01,0.18,0.24,0.35,0.14,0.73,0.08,Low
1847,34,0.43,0.17,0.18,0.14,0.64,0.76,0.87,0.12,1.0,0.28,1.0,High
1848,48,0.0,0.4,0.4,0.34,0.01,0.16,0.25,0.28,0.35,0.45,0.14,Low
1849,51,0.05,0.16,0.2,0.18,0.07,0.6,0.67,0.2,0.55,0.33,0.55,High
1850,28,0.01,0.32,0.34,0.3,0.01,0.17,0.27,0.41,0.43,0.49,0.13,Low
1851,12,0.02,0.52,0.66,1.0,0.01,0.11,0.17,0.62,0.13,0.04,0.22,Low
1852,51,0.02,0.24,0.27,0.31,0.02,0.51,0.54,0.29,0.27,0.56,0.29,Medium
1853,38,0.06,0.23,0.27,0.23,0.06,0.25,0.23,0.47,0.29,0.61,0.05,Low
1854,48,0.0,0.54,0.55,0.53,0.01,0.2,0.22,0.6,0.25,0.62,0.16,Low
1855,54,0.04,0.15,0.19,0.21,0.06,0.47,0.54,0.19,0.52,0.26,0.09,Low
1856,47,0.01,0.14,0.19,0.21,0.02,0.76,0.67,0.26,0.6,0.32,0.17,Low
1857,54,0.03,0.11,0.3,0.18,0.06,0.21,0.24,0.72,0.52,0.17,0.15,Low
1858,29,0.04,0.18,0.26,0.24,0.05,0.39,0.39,0.39,0.4,0.45,0.14,Low
1859,55,0.12,0.25,0.27,0.23,0.12,0.35,0.48,0.22,0.49,0.47,0.34,Medium
1860,21,0.03,0.23,0.26,0.27,0.03,0.36,0.39,0.36,0.3,0.55,0.27,Medium
1861,4,0.07,0.37,0.36,0.31,0.04,0.19,0.27,0.26,0.26,0.46,0.17,Low
1862,37,0.01,0.18,0.2,0.22,0.03,0.47,0.6,0.17,0.44,0.43,0.26,Medium
1863,46,0.01,0.15,0.2,0.19,0.02,0.48,0.4,0.21,0.33,0.56,0.07,Low
1864,34,0.01,0.82,0.77,0.67,0.0,0.13,0.15,0.69,0.09,0.78,0.02,Low
1865,12,0.25,0.24,0.25,0.3,0.22,0.26,0.37,0.36,0.25,0.66,0.95,High
1866,48,0.0,0.21,0.24,0.23,0.01,0.38,0.58,0.07,0.4,0.35,0.11,Low
1867,42,0.0,0.15,0.17,0.17,0.01,0.44,0.58,0.08,0.61,0.28,0.03,Low
1868,55,0.07,0.34,0.36,0.33,0.03,0.25,0.25,0.38,0.2,0.6,0.03,Low
1869,42,0.02,0.25,0.27,0.26,0.02,0.21,0.38,0.16,0.47,0.31,0.19,Low
1870,48,0.02,0.17,0.18,0.14,0.06,0.7,0.63,0.32,0.7,0.31,0.34,Medium
1871,42,0.01,0.53,0.48,0.38,0.0,0.23,0.32,0.32,0.16,0.63,0.11,Low
1872,45,0.11,0.22,0.27,0.31,0.15,0.32,0.4,0.47,0.3,0.46,0.53,High
1873,51,0.02,0.29,0.32,0.32,0.01,0.36,0.41,0.28,0.08,0.5,0.04,Low
1874,25,0.01,0.37,0.39,0.35,0.01,0.3,0.36,0.26,0.31,0.57,0.21,Low
1875,6,0.07,0.47,0.45,0.38,0.04,0.34,0.4,0.28,0.33,0.63,0.37,Medium
1876,6,0.1,0.48,0.44,0.32,0.03,0.17,0.29,0.26,0.28,0.47,0.18,Low
1877,23,0.05,0.21,0.25,0.24,0.05,0.72,0.64,0.14,0.48,0.46,0.15,Low
1878,25,0.1,0.17,0.19,0.15,0.17,0.74,0.76,0.14,1.0,0.27,0.88,High
1879,28,0.01,0.07,0.11,0.19,0.06,0.74,0.73,0.29,0.77,0.23,0.2,Low
1880,34,0.04,0.4,0.42,0.38,0.02,0.45,0.55,0.18,0.42,0.44,0.22,Low
1881,34,0.0,0.52,0.54,0.48,0.0,0.24,0.36,0.36,0.32,0.63,0.06,Low
1882,25,0.01,0.56,0.57,0.45,0.01,0.08,0.15,0.43,0.28,0.66,0.08,Low
1883,6,0.02,0.63,0.63,0.53,0.01,0.09,0.14,0.53,0.22,0.71,0.11,Low
1884,6,0.05,0.52,0.54,0.56,0.02,0.21,0.26,0.57,0.22,0.63,0.38,Medium
1885,34,0.04,0.66,0.63,0.51,0.01,0.1,0.15,0.6,0.09,0.8,0.08,Low
1886,45,0.02,0.33,0.31,0.25,0.02,0.19,0.27,0.41,0.23,0.62,0.29,Medium
1887,6,0.05,0.28,0.26,0.22,0.05,0.29,0.43,0.15,0.67,0.31,0.36,Medium
1888,39,0.02,0.22,0.22,0.22,0.03,0.26,0.53,0.13,0.47,0.46,0.09,Low
